:START_ID,:END_ID,type
12761,8975,REL
12769,3906,REL
12777,8005,REL
12785,2112,REL
12793,5358,REL
12801,8528,REL
12809,6142,REL
12817,7255,REL
12825,2549,REL
12833,6507,REL
12841,2316,REL
12849,4198,REL
12857,6134,REL
12865,2968,REL
12873,7697,REL
12881,7337,REL
12889,6081,REL
12897,9903,REL
12905,6966,REL
12913,7358,REL
12921,5066,REL
12929,4114,REL
12937,2722,REL
12945,2769,REL
12953,2341,REL
12961,2106,REL
12969,2945,REL
12977,1760,REL
12985,3392,REL
12993,8222,REL
13001,2729,REL
13009,8,REL
13017,8372,REL
13025,9106,REL
13033,4729,REL
13041,6932,REL
13049,5242,REL
13057,3884,REL
13065,4596,REL
13073,588,REL
13081,8711,REL
13089,6266,REL
13097,1091,REL
13105,9402,REL
13113,5546,REL
13121,5277,REL
13129,2174,REL
13137,1352,REL
13145,4267,REL
13153,2471,REL
13161,9717,REL
13169,5245,REL
13177,5270,REL
13185,254,REL
13193,4687,REL
13201,1578,REL
13209,8073,REL
13217,1342,REL
13225,9948,REL
13233,4936,REL
13241,6723,REL
13249,3444,REL
13257,1843,REL
13265,7039,REL
13273,3217,REL
13281,7536,REL
13289,7198,REL
13297,1490,REL
13305,8124,REL
13313,5448,REL
13321,7549,REL
13329,4165,REL
13337,6259,REL
13345,2566,REL
13353,4140,REL
13361,4852,REL
13369,5777,REL
13377,2665,REL
13385,4786,REL
13393,6832,REL
13401,6238,REL
13409,7005,REL
13417,9367,REL
13425,6246,REL
13433,699,REL
13441,8197,REL
13449,5914,REL
13457,8712,REL
13465,5924,REL
13473,1017,REL
13481,167,REL
13489,1465,REL
13497,8893,REL
13505,3554,REL
13513,8511,REL
13521,4117,REL
13529,1025,REL
13537,3237,REL
13545,2076,REL
13553,502,REL
13561,8546,REL
13569,8872,REL
13577,4000,REL
13585,752,REL
13593,6893,REL
13601,9468,REL
13609,5983,REL
13617,4546,REL
13625,8055,REL
13633,1515,REL
13641,8232,REL
13649,1959,REL
13657,9179,REL
13665,9968,REL
13673,5852,REL
13681,395,REL
13689,3761,REL
13697,7879,REL
13705,7068,REL
13713,8501,REL
13721,3788,REL
13729,7499,REL
13737,6204,REL
13745,2742,REL
13753,4232,REL
13761,6038,REL
13769,8956,REL
13777,4668,REL
13785,8679,REL
13793,1915,REL
13801,7006,REL
13809,1977,REL
13817,9509,REL
13825,9522,REL
13833,9297,REL
13841,7099,REL
13849,1983,REL
13857,8647,REL
13865,885,REL
13873,1417,REL
13881,6660,REL
13889,2786,REL
13897,2812,REL
13905,4296,REL
13913,9762,REL
13921,2785,REL
13929,7093,REL
13937,8699,REL
13945,9560,REL
13953,3412,REL
13961,4404,REL
13969,7412,REL
13977,8659,REL
13985,9263,REL
13993,3437,REL
14001,5188,REL
14009,472,REL
14017,9849,REL
14025,9101,REL
14033,5234,REL
14041,1769,REL
14049,4663,REL
14057,8769,REL
14065,3626,REL
14073,990,REL
14081,4473,REL
14089,4969,REL
14097,237,REL
14105,9313,REL
14113,1312,REL
14121,1488,REL
14129,2539,REL
14137,6166,REL
14145,8280,REL
14153,7393,REL
14161,8908,REL
14169,3881,REL
14177,136,REL
14185,2981,REL
14193,6901,REL
14201,4025,REL
14209,6423,REL
14217,4149,REL
14225,2562,REL
14233,3708,REL
14241,3359,REL
14249,3566,REL
14257,4140,REL
14265,8598,REL
14273,9956,REL
14281,8615,REL
14289,1237,REL
14297,506,REL
14305,5375,REL
14313,7179,REL
14321,8071,REL
14329,6518,REL
14337,9098,REL
14345,7346,REL
14353,1954,REL
14361,1854,REL
14369,8224,REL
14377,9763,REL
14385,6890,REL
14393,3344,REL
14401,662,REL
14409,7805,REL
14417,6395,REL
14425,3175,REL
14433,8609,REL
14441,8954,REL
14449,7701,REL
14457,616,REL
14465,4567,REL
14473,4017,REL
14481,5562,REL
14489,6750,REL
14497,1103,REL
14505,5000,REL
14513,8955,REL
14521,3863,REL
14529,9360,REL
14537,6445,REL
14545,9621,REL
14553,1526,REL
14561,7913,REL
14569,5468,REL
14577,8119,REL
14585,5068,REL
14593,2699,REL
14601,1053,REL
14609,789,REL
14617,7409,REL
14625,5634,REL
14633,547,REL
14641,2762,REL
14649,3633,REL
14657,2051,REL
14665,4006,REL
14673,6227,REL
14681,29,REL
14689,5740,REL
14697,89,REL
14705,4548,REL
14713,3053,REL
14721,3522,REL
14729,7336,REL
14737,8023,REL
14745,7327,REL
14753,5816,REL
14761,1203,REL
14769,3540,REL
14777,9333,REL
14785,6039,REL
14793,4095,REL
14801,1712,REL
14809,6622,REL
14817,9299,REL
14825,2005,REL
14833,8968,REL
14841,9217,REL
14849,5538,REL
14857,9861,REL
14865,4561,REL
14873,7206,REL
14881,1134,REL
14889,3342,REL
14897,9406,REL
14905,5871,REL
14913,2411,REL
14921,6865,REL
14929,3720,REL
14937,6904,REL
14945,9508,REL
14953,6779,REL
14961,928,REL
14969,5923,REL
14977,3021,REL
14985,2136,REL
14993,3373,REL
15001,9711,REL
15009,8389,REL
15017,7445,REL
15025,1555,REL
15033,2355,REL
15041,1269,REL
15049,6145,REL
15057,6602,REL
15065,3610,REL
15073,8752,REL
15081,6746,REL
15089,4988,REL
15097,5252,REL
15105,7521,REL
15113,8278,REL
15121,2576,REL
15129,1975,REL
15137,3838,REL
15145,5136,REL
15153,4703,REL
15161,6934,REL
15169,2881,REL
15177,9924,REL
15185,1541,REL
15193,5341,REL
15201,9312,REL
15209,2949,REL
15217,1904,REL
15225,4933,REL
15233,3497,REL
15241,1383,REL
15249,7708,REL
15257,7172,REL
15265,6869,REL
15273,7753,REL
15281,5913,REL
15289,2530,REL
15297,5543,REL
15305,9344,REL
15313,1298,REL
15321,4884,REL
15329,1965,REL
15337,8484,REL
15345,6684,REL
15353,2037,REL
15361,4403,REL
15369,5094,REL
15377,6303,REL
15385,3361,REL
15393,4295,REL
15401,5423,REL
15409,7674,REL
15417,3540,REL
15425,6234,REL
15433,9928,REL
15441,3128,REL
15449,7708,REL
15457,3364,REL
15465,5031,REL
15473,475,REL
15481,6705,REL
15489,4692,REL
15497,3877,REL
15505,1065,REL
15513,8877,REL
15521,9184,REL
15529,1941,REL
15537,5990,REL
15545,310,REL
15553,4707,REL
15561,3904,REL
15569,8115,REL
15577,5918,REL
15585,3767,REL
15593,1177,REL
15601,2905,REL
15609,9053,REL
15617,4040,REL
15625,6105,REL
15633,2725,REL
15641,1651,REL
15649,3632,REL
15657,16,REL
15665,8863,REL
15673,4279,REL
15681,7241,REL
15689,7616,REL
15697,2969,REL
15705,6354,REL
15713,9503,REL
15721,3903,REL
15729,3908,REL
15737,4548,REL
15745,6265,REL
15753,1449,REL
15761,3667,REL
15769,1255,REL
15777,7683,REL
15785,5085,REL
15793,8304,REL
15801,3924,REL
15809,3960,REL
15817,4545,REL
15825,6014,REL
15833,5377,REL
15841,3264,REL
15849,7758,REL
15857,789,REL
15865,8578,REL
15873,5353,REL
15881,6479,REL
15889,8984,REL
15897,5003,REL
15905,8423,REL
15913,9070,REL
15921,6611,REL
15929,8445,REL
15937,2975,REL
15945,8166,REL
15953,3717,REL
15961,6771,REL
15969,8670,REL
15977,2471,REL
15985,4082,REL
15993,4967,REL
16001,7809,REL
16009,7883,REL
16017,6108,REL
16025,4112,REL
16033,7440,REL
16041,6668,REL
16049,8862,REL
16057,2186,REL
16065,3652,REL
16073,583,REL
16081,6762,REL
16089,5846,REL
16097,21,REL
16105,9354,REL
16113,6320,REL
16121,6967,REL
16129,2564,REL
16137,9739,REL
16145,3711,REL
16153,794,REL
16161,7923,REL
16169,2348,REL
16177,8287,REL
16185,8760,REL
16193,4168,REL
16201,6689,REL
16209,781,REL
16217,4513,REL
16225,5956,REL
16233,6039,REL
16241,6387,REL
16249,4106,REL
16257,6011,REL
16265,8732,REL
16273,4766,REL
16281,1622,REL
16289,7461,REL
16297,692,REL
16305,3397,REL
16313,4797,REL
16321,8507,REL
16329,3100,REL
16337,4289,REL
16345,3320,REL
16353,1176,REL
16361,3386,REL
16369,1876,REL
16377,7189,REL
16385,6759,REL
16393,7414,REL
16401,736,REL
16409,8749,REL
16417,1406,REL
16425,5247,REL
16433,2028,REL
16441,3805,REL
16449,8243,REL
16457,1093,REL
16465,909,REL
16473,7008,REL
16481,7814,REL
16489,6685,REL
16497,7177,REL
16505,974,REL
16513,4224,REL
16521,2615,REL
16529,4875,REL
16537,1949,REL
16545,3291,REL
16553,6729,REL
16561,4392,REL
16569,4557,REL
16577,2603,REL
16585,8160,REL
16593,6626,REL
16601,2332,REL
16609,4498,REL
16617,8206,REL
16625,7545,REL
16633,5444,REL
16641,3924,REL
16649,4493,REL
16657,1324,REL
16665,8342,REL
16673,5214,REL
16681,1204,REL
16689,7005,REL
16697,7510,REL
16705,565,REL
16713,4918,REL
16721,1773,REL
16729,8294,REL
16737,5630,REL
16745,3052,REL
16753,3433,REL
16761,5554,REL
16769,2824,REL
16777,1235,REL
16785,5371,REL
16793,7988,REL
16801,7277,REL
16809,795,REL
16817,9828,REL
16825,2582,REL
16833,9428,REL
16841,794,REL
16849,8611,REL
16857,8933,REL
16865,7894,REL
16873,5576,REL
16881,5160,REL
16889,5244,REL
16897,2590,REL
16905,320,REL
16913,7336,REL
16921,204,REL
16929,2584,REL
16937,1752,REL
16945,8229,REL
16953,5992,REL
16961,1695,REL
16969,994,REL
16977,1374,REL
16985,2962,REL
16993,8051,REL
17001,1077,REL
17009,8681,REL
17017,468,REL
17025,2254,REL
17033,887,REL
17041,7259,REL
17049,9455,REL
17057,2752,REL
17065,6604,REL
17073,212,REL
17081,5575,REL
17089,9269,REL
17097,5400,REL
17105,7016,REL
17113,4937,REL
17121,2481,REL
17129,9671,REL
17137,4546,REL
17145,7578,REL
17153,6307,REL
17161,1113,REL
17169,4162,REL
17177,7271,REL
17185,545,REL
17193,7406,REL
17201,2564,REL
17209,1054,REL
17217,7145,REL
17225,1350,REL
17233,7376,REL
17241,8855,REL
17249,2733,REL
17257,1067,REL
17265,9782,REL
17273,7213,REL
17281,8709,REL
17289,3336,REL
17297,8760,REL
17305,9177,REL
17313,4216,REL
17321,6355,REL
17329,3191,REL
17337,7213,REL
17345,9840,REL
17353,3948,REL
17361,9930,REL
17369,6660,REL
17377,878,REL
17385,5280,REL
17393,8492,REL
17401,3286,REL
17409,506,REL
17417,9342,REL
17425,7940,REL
17433,5283,REL
17441,8896,REL
17449,2352,REL
17457,8550,REL
17465,2863,REL
17473,3908,REL
17481,7553,REL
17489,4892,REL
17497,4629,REL
17505,1454,REL
17513,824,REL
17521,9211,REL
17529,5272,REL
17537,5236,REL
17545,4965,REL
17553,4764,REL
17561,4873,REL
17569,5220,REL
17577,9305,REL
17585,7176,REL
17593,3745,REL
17601,7156,REL
17609,5342,REL
17617,3156,REL
17625,6883,REL
17633,3392,REL
17641,1650,REL
17649,7334,REL
17657,1629,REL
17665,9400,REL
17673,9335,REL
17681,5722,REL
17689,7905,REL
17697,233,REL
17705,1444,REL
17713,2717,REL
17721,8783,REL
17729,5733,REL
17737,1489,REL
17745,8053,REL
17753,6264,REL
17761,2376,REL
17769,7563,REL
17777,1916,REL
17785,8336,REL
17793,2333,REL
17801,9925,REL
17809,681,REL
17817,2757,REL
17825,9078,REL
17833,4088,REL
17841,5276,REL
17849,8678,REL
17857,1531,REL
17865,1099,REL
17873,4728,REL
17881,5353,REL
17889,7085,REL
17897,5977,REL
17905,433,REL
17913,5884,REL
17921,223,REL
17929,6349,REL
17937,6227,REL
17945,599,REL
17953,8450,REL
17961,6407,REL
17969,238,REL
17977,4037,REL
17985,7969,REL
17993,2010,REL
18001,5574,REL
18009,9293,REL
18017,5163,REL
18025,2284,REL
18033,8922,REL
18041,1261,REL
18049,1185,REL
18057,3257,REL
18065,8653,REL
18073,5164,REL
18081,8554,REL
18089,5603,REL
18097,7575,REL
18105,2837,REL
18113,6113,REL
18121,451,REL
18129,7448,REL
18137,6817,REL
18145,2738,REL
18153,5706,REL
18161,4825,REL
18169,4613,REL
18177,6832,REL
18185,8244,REL
18193,4052,REL
18201,1162,REL
18209,8227,REL
18217,7489,REL
18225,961,REL
18233,6321,REL
18241,522,REL
18249,5898,REL
18257,868,REL
18265,1561,REL
18273,3157,REL
18281,9240,REL
18289,1667,REL
18297,271,REL
18305,5688,REL
18313,5600,REL
18321,162,REL
18329,1689,REL
18337,7955,REL
18345,4321,REL
18353,4340,REL
18361,1609,REL
18369,52,REL
18377,6666,REL
18385,8637,REL
18393,30,REL
18401,2179,REL
18409,5776,REL
18417,8754,REL
18425,8894,REL
18433,1262,REL
18441,4944,REL
18449,200,REL
18457,9119,REL
18465,6131,REL
18473,2179,REL
18481,8685,REL
18489,2404,REL
18497,9123,REL
18505,7876,REL
18513,2619,REL
18521,4153,REL
18529,4569,REL
18537,6571,REL
18545,7155,REL
18553,1243,REL
18561,1615,REL
18569,9823,REL
18577,3008,REL
18585,6814,REL
18593,5270,REL
18601,7335,REL
18609,6891,REL
18617,7165,REL
18625,9227,REL
18633,9304,REL
18641,6973,REL
18649,6458,REL
18657,6207,REL
18665,4880,REL
18673,396,REL
18681,6263,REL
18689,3829,REL
18697,2183,REL
18705,1528,REL
18713,7018,REL
18721,6634,REL
18729,1850,REL
18737,9648,REL
18745,6114,REL
18753,9254,REL
18761,2546,REL
18769,7309,REL
18777,7649,REL
18785,1403,REL
18793,3772,REL
18801,2754,REL
18809,1028,REL
18817,4394,REL
18825,9090,REL
18833,2399,REL
18841,7399,REL
18849,8789,REL
18857,4497,REL
18865,5444,REL
18873,7598,REL
18881,8121,REL
18889,9593,REL
18897,5322,REL
18905,6452,REL
18913,4853,REL
18921,4023,REL
18929,9847,REL
18937,8761,REL
18945,2452,REL
18953,4861,REL
18961,2118,REL
18969,4581,REL
18977,8330,REL
18985,7896,REL
18993,8041,REL
19001,3454,REL
19009,7121,REL
19017,7283,REL
19025,1756,REL
19033,1280,REL
19041,2496,REL
19049,6835,REL
19057,4582,REL
19065,3407,REL
19073,6807,REL
19081,7486,REL
19089,3434,REL
19097,6682,REL
19105,8136,REL
19113,2424,REL
19121,8158,REL
19129,268,REL
19137,8216,REL
19145,1911,REL
19153,1246,REL
19161,1625,REL
19169,6308,REL
19177,9900,REL
19185,9679,REL
19193,8506,REL
19201,8741,REL
19209,2880,REL
19217,2970,REL
19225,7907,REL
19233,3056,REL
19241,7275,REL
19249,5882,REL
19257,9283,REL
19265,8232,REL
19273,8094,REL
19281,5370,REL
19289,7035,REL
19297,9905,REL
19305,4357,REL
19313,3651,REL
19321,6348,REL
19329,6658,REL
19337,2679,REL
19345,367,REL
19353,5021,REL
19361,6923,REL
19369,3053,REL
19377,4259,REL
19385,214,REL
19393,4859,REL
19401,3360,REL
19409,8552,REL
19417,1958,REL
19425,5324,REL
19433,9048,REL
19441,1655,REL
19449,6959,REL
19457,1654,REL
19465,7137,REL
19473,402,REL
19481,2953,REL
19489,9512,REL
19497,6782,REL
19505,1790,REL
19513,1486,REL
19521,1578,REL
19529,7115,REL
19537,3364,REL
19545,2902,REL
19553,8568,REL
19561,9204,REL
19569,8661,REL
19577,8681,REL
19585,8887,REL
19593,7314,REL
19601,6540,REL
19609,7513,REL
19617,270,REL
19625,3063,REL
19633,1710,REL
19641,2470,REL
19649,2235,REL
19657,9427,REL
19665,8474,REL
19673,6065,REL
19681,6131,REL
19689,7873,REL
19697,1461,REL
19705,7587,REL
19713,6179,REL
19721,3959,REL
19729,9649,REL
19737,501,REL
19745,9320,REL
19753,7572,REL
19761,8784,REL
19769,5608,REL
19777,6191,REL
19785,1221,REL
19793,793,REL
19801,1779,REL
19809,1102,REL
19817,346,REL
19825,1448,REL
19833,7721,REL
19841,5759,REL
19849,4056,REL
19857,7681,REL
19865,4101,REL
19873,7900,REL
19881,4114,REL
19889,1986,REL
19897,7428,REL
19905,8586,REL
19913,7553,REL
19921,9568,REL
19929,620,REL
19937,8834,REL
19945,4336,REL
19953,2481,REL
19961,3602,REL
19969,4728,REL
19977,8670,REL
19985,939,REL
19993,7330,REL
20001,9371,REL
20009,4750,REL
20017,9632,REL
20025,4568,REL
20033,2600,REL
20041,8878,REL
20049,5002,REL
20057,1780,REL
20065,7097,REL
20073,4211,REL
20081,2898,REL
20089,2260,REL
20097,4455,REL
20105,5934,REL
20113,1050,REL
20121,8283,REL
20129,9984,REL
20137,7898,REL
20145,2027,REL
20153,6279,REL
20161,7420,REL
20169,8783,REL
20177,4657,REL
20185,9507,REL
20193,4187,REL
20201,5396,REL
20209,9344,REL
20217,9110,REL
20225,8754,REL
20233,3097,REL
20241,5611,REL
20249,423,REL
20257,4631,REL
20265,5123,REL
20273,9931,REL
20281,3546,REL
20289,557,REL
20297,2755,REL
20305,3118,REL
20313,7647,REL
20321,6909,REL
20329,3485,REL
20337,7862,REL
20345,1926,REL
20353,5443,REL
20361,5531,REL
20369,5938,REL
20377,9665,REL
20385,2033,REL
20393,8907,REL
20401,2384,REL
20409,1405,REL
20417,9183,REL
20425,4738,REL
20433,7956,REL
20441,7259,REL
20449,1584,REL
20457,7027,REL
20465,7366,REL
20473,7414,REL
20481,5892,REL
20489,7197,REL
20497,50,REL
20505,8842,REL
20513,500,REL
20521,37,REL
20529,6020,REL
20537,1061,REL
20545,1261,REL
20553,2847,REL
20561,7670,REL
20569,7197,REL
20577,6286,REL
20585,5711,REL
20593,6489,REL
20601,2443,REL
20609,2780,REL
20617,6390,REL
20625,4253,REL
20633,5139,REL
20641,508,REL
20649,52,REL
20657,1750,REL
20665,8438,REL
20673,1086,REL
20681,6614,REL
20689,1955,REL
20697,4813,REL
20705,6082,REL
20713,7555,REL
20721,8174,REL
20729,5693,REL
20737,6518,REL
20745,5799,REL
20753,8602,REL
20761,3822,REL
20769,4577,REL
20777,5897,REL
20785,8702,REL
20793,9708,REL
20801,2406,REL
20809,1194,REL
20817,841,REL
20825,8523,REL
20833,7892,REL
20841,226,REL
20849,7927,REL
20857,9138,REL
20865,7145,REL
20873,5450,REL
20881,6107,REL
20889,1567,REL
20897,835,REL
20905,1243,REL
20913,4404,REL
20921,8792,REL
20929,7011,REL
20937,6507,REL
20945,2178,REL
20953,4742,REL
20961,9759,REL
20969,3391,REL
20977,3421,REL
20985,9205,REL
20993,8679,REL
21001,2667,REL
21009,3575,REL
21017,4573,REL
21025,4886,REL
21033,2869,REL
21041,9197,REL
21049,2627,REL
21057,8673,REL
21065,7493,REL
21073,9096,REL
21081,2810,REL
21089,1319,REL
21097,7766,REL
21105,5475,REL
21113,5793,REL
21121,8456,REL
21129,1219,REL
21137,8768,REL
21145,6058,REL
21153,2512,REL
21161,4916,REL
21169,2953,REL
21177,2678,REL
21185,3624,REL
21193,2633,REL
21201,1885,REL
21209,4323,REL
21217,3306,REL
21225,9459,REL
21233,4108,REL
21241,2572,REL
21249,226,REL
21257,2671,REL
21265,7102,REL
21273,3158,REL
21281,9073,REL
21289,8645,REL
21297,4184,REL
21305,7746,REL
21313,8635,REL
21321,1105,REL
21329,1005,REL
21337,8542,REL
21345,7299,REL
21353,1303,REL
21361,8936,REL
21369,1865,REL
21377,8733,REL
21385,464,REL
21393,3950,REL
21401,2114,REL
21409,5936,REL
21417,5393,REL
21425,3812,REL
21433,5350,REL
21441,6746,REL
21449,2903,REL
21457,4235,REL
21465,2942,REL
21473,1499,REL
21481,800,REL
21489,7530,REL
21497,4431,REL
21505,276,REL
21513,4816,REL
21521,6228,REL
21529,6084,REL
21537,3722,REL
21545,1849,REL
21553,2088,REL
21561,4193,REL
21569,6924,REL
21577,4059,REL
21585,4035,REL
21593,1295,REL
21601,672,REL
21609,6647,REL
21617,6547,REL
21625,9603,REL
21633,4756,REL
21641,749,REL
21649,8948,REL
21657,8117,REL
21665,9240,REL
21673,4710,REL
21681,9047,REL
21689,4434,REL
21697,4596,REL
21705,2617,REL
21713,4676,REL
21721,9110,REL
21729,9223,REL
21737,6167,REL
21745,9370,REL
21753,8915,REL
21761,782,REL
21769,809,REL
21777,4454,REL
21785,6114,REL
21793,1887,REL
21801,5169,REL
21809,6334,REL
21817,2169,REL
21825,2945,REL
21833,5153,REL
21841,3010,REL
21849,3405,REL
21857,6588,REL
21865,7053,REL
21873,9011,REL
21881,6992,REL
21889,8853,REL
21897,4970,REL
21905,4800,REL
21913,4204,REL
21921,6201,REL
21929,5861,REL
21937,3659,REL
21945,5043,REL
21953,4803,REL
21961,327,REL
21969,4556,REL
21977,6810,REL
21985,4663,REL
21993,6989,REL
22001,1879,REL
22009,7717,REL
22017,1737,REL
22025,9419,REL
22033,1726,REL
22041,7970,REL
22049,268,REL
22057,788,REL
22065,4470,REL
22073,168,REL
22081,7895,REL
22089,9930,REL
22097,5266,REL
22105,31,REL
22113,2097,REL
22121,1576,REL
22129,6795,REL
22137,4561,REL
22145,4979,REL
22153,9257,REL
22161,7955,REL
22169,369,REL
22177,2268,REL
22185,2335,REL
22193,5947,REL
22201,9115,REL
22209,2584,REL
22217,5939,REL
22225,7048,REL
22233,2392,REL
22241,303,REL
22249,6427,REL
22257,4464,REL
22265,5071,REL
22273,4172,REL
22281,2090,REL
22289,2386,REL
22297,222,REL
22305,2411,REL
22313,5019,REL
22321,8196,REL
22329,2587,REL
22337,4365,REL
22345,1272,REL
22353,5295,REL
22361,6877,REL
22369,6546,REL
22377,6103,REL
22385,1008,REL
22393,7515,REL
22401,1692,REL
22409,6729,REL
22417,4003,REL
22425,5935,REL
22433,7066,REL
22441,9911,REL
22449,3488,REL
22457,993,REL
22465,5319,REL
22473,6818,REL
22481,4281,REL
22489,9486,REL
22497,7868,REL
22505,9409,REL
22513,3053,REL
22521,7437,REL
22529,9587,REL
22537,795,REL
22545,2882,REL
22553,2741,REL
22561,5927,REL
22569,8332,REL
22577,3871,REL
22585,6531,REL
22593,1187,REL
22601,408,REL
22609,6308,REL
22617,9491,REL
22625,491,REL
22633,5846,REL
22641,5460,REL
22649,4215,REL
22657,415,REL
22665,3851,REL
22673,7303,REL
22681,2692,REL
22689,7289,REL
22697,1494,REL
22705,1379,REL
22713,1864,REL
22721,5851,REL
22729,9210,REL
22737,9117,REL
22745,2151,REL
22753,1477,REL
22761,5,REL
22769,4956,REL
22777,1823,REL
22785,2940,REL
22793,7848,REL
22801,9751,REL
22809,9213,REL
22817,7517,REL
22825,8265,REL
22833,9562,REL
22841,9565,REL
22849,4473,REL
22857,7993,REL
22865,8385,REL
22873,4390,REL
22881,1330,REL
22889,7903,REL
22897,8019,REL
22905,1443,REL
22913,8173,REL
22921,249,REL
22929,2009,REL
22937,8505,REL
22945,5309,REL
22953,4217,REL
22961,8159,REL
22969,5345,REL
22977,1637,REL
22985,1087,REL
22993,1955,REL
23001,7407,REL
23009,4009,REL
23017,8096,REL
23025,8613,REL
23033,4498,REL
23041,3235,REL
23049,3350,REL
23057,2247,REL
23065,8260,REL
23073,6880,REL
23081,9788,REL
23089,5609,REL
23097,4513,REL
23105,3907,REL
23113,1627,REL
23121,8935,REL
23129,8614,REL
23137,7006,REL
23145,8569,REL
23153,4483,REL
23161,8627,REL
23169,3177,REL
23177,3344,REL
23185,5838,REL
23193,4141,REL
23201,5663,REL
23209,9090,REL
23217,6809,REL
23225,2099,REL
23233,5202,REL
23241,8374,REL
23249,2961,REL
23257,4907,REL
23265,1514,REL
23273,9365,REL
23281,7324,REL
23289,5814,REL
23297,8902,REL
23305,6824,REL
23313,9851,REL
23321,9307,REL
23329,392,REL
23337,5314,REL
23345,5559,REL
23353,6418,REL
23361,4863,REL
23369,3450,REL
23377,4801,REL
23385,4796,REL
23393,1274,REL
23401,6613,REL
23409,7777,REL
23417,5444,REL
23425,5705,REL
23433,2046,REL
23441,9213,REL
23449,1916,REL
23457,6737,REL
23465,6149,REL
23473,6353,REL
23481,641,REL
23489,9312,REL
23497,2765,REL
23505,4074,REL
23513,2601,REL
23521,5585,REL
23529,9288,REL
23537,5258,REL
23545,7445,REL
23553,5749,REL
23561,8735,REL
23569,3381,REL
23577,8472,REL
23585,2302,REL
23593,3784,REL
23601,1078,REL
23609,7385,REL
23617,71,REL
23625,1383,REL
23633,9713,REL
23641,3893,REL
23649,5087,REL
23657,1474,REL
23665,8986,REL
23673,1650,REL
23681,406,REL
23689,3472,REL
23697,5815,REL
23705,2047,REL
23713,1536,REL
23721,7894,REL
23729,4986,REL
23737,5442,REL
23745,2337,REL
23753,6497,REL
23761,8013,REL
23769,521,REL
23777,9941,REL
23785,8768,REL
23793,6002,REL
23801,1528,REL
23809,7192,REL
23817,720,REL
23825,5294,REL
23833,1829,REL
23841,2345,REL
23849,1936,REL
23857,5936,REL
23865,5523,REL
23873,5441,REL
23881,6267,REL
23889,768,REL
23897,3737,REL
23905,632,REL
23913,4802,REL
23921,6636,REL
23929,2010,REL
23937,9139,REL
23945,1585,REL
23953,4233,REL
23961,8491,REL
23969,7226,REL
23977,1530,REL
23985,6152,REL
23993,2439,REL
24001,7708,REL
24009,5013,REL
24017,4908,REL
24025,6696,REL
24033,7050,REL
24041,2157,REL
24049,6999,REL
24057,3269,REL
24065,1013,REL
24073,1893,REL
24081,1710,REL
24089,6921,REL
24097,2873,REL
24105,1566,REL
24113,5103,REL
24121,6981,REL
24129,6716,REL
24137,1858,REL
24145,533,REL
24153,9864,REL
24161,5957,REL
24169,4072,REL
24177,6850,REL
24185,7187,REL
24193,8864,REL
24201,7501,REL
24209,610,REL
24217,1629,REL
24225,152,REL
24233,2275,REL
24241,5479,REL
24249,1136,REL
24257,3357,REL
24265,1814,REL
24273,6106,REL
24281,5018,REL
24289,7254,REL
24297,3479,REL
24305,4493,REL
24313,8443,REL
24321,6802,REL
24329,8730,REL
24337,7115,REL
24345,5494,REL
24353,3594,REL
24361,4049,REL
24369,3102,REL
24377,7152,REL
24385,569,REL
24393,5663,REL
24401,2933,REL
24409,3439,REL
24417,4571,REL
24425,3587,REL
24433,7222,REL
24441,5551,REL
24449,9336,REL
24457,4519,REL
24465,1452,REL
24473,1144,REL
24481,9961,REL
24489,391,REL
24497,5549,REL
24505,9772,REL
24513,8039,REL
24521,6487,REL
24529,8582,REL
24537,3935,REL
24545,396,REL
24553,6221,REL
24561,5327,REL
24569,2943,REL
24577,5413,REL
24585,1602,REL
24593,1286,REL
24601,296,REL
24609,1222,REL
24617,2567,REL
24625,6876,REL
24633,7130,REL
24641,977,REL
24649,8473,REL
24657,8903,REL
24665,8240,REL
24673,2840,REL
24681,6282,REL
24689,3213,REL
24697,1601,REL
24705,6445,REL
24713,3301,REL
24721,8295,REL
24729,2113,REL
24737,5808,REL
24745,2450,REL
24753,9672,REL
24761,5974,REL
24769,6500,REL
24777,2996,REL
24785,3644,REL
24793,8172,REL
24801,5199,REL
24809,467,REL
24817,6678,REL
24825,3356,REL
24833,2302,REL
24841,9206,REL
24849,4809,REL
24857,3298,REL
24865,3363,REL
24873,8597,REL
24881,1039,REL
24889,4913,REL
24897,6552,REL
24905,9793,REL
24913,2442,REL
24921,6534,REL
24929,2105,REL
24937,3775,REL
24945,8573,REL
24953,3797,REL
24961,4864,REL
24969,140,REL
24977,5403,REL
24985,8856,REL
24993,6920,REL
25001,9838,REL
25009,4019,REL
25017,5343,REL
25025,4823,REL
25033,3090,REL
25041,2494,REL
25049,8706,REL
25057,4738,REL
25065,3681,REL
25073,8069,REL
25081,6982,REL
25089,1833,REL
25097,6481,REL
25105,8758,REL
25113,2858,REL
25121,5757,REL
25129,4977,REL
25137,3189,REL
25145,1416,REL
25153,5649,REL
25161,2506,REL
25169,5236,REL
25177,7062,REL
25185,2717,REL
25193,2185,REL
25201,310,REL
25209,8850,REL
25217,1131,REL
25225,3501,REL
25233,9889,REL
25241,7257,REL
25249,2604,REL
25257,7723,REL
25265,8136,REL
25273,7098,REL
25281,2889,REL
25289,5030,REL
